STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030405,59,45
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030406,56,40
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030407,48,37
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030408,41,37
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030409,46,38
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030410,52,42
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030411,48,40
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030412,70,48
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030413,66,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030414,69,43
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030415,83,50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030416,85,57
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030417,71,40
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030418,47,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030419,62,46
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030420,67,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030421,68,49
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030422,67,48
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030423,63,45
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030424,66,43
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030425,69,49
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030426,63,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030427,71,51
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030428,76,47
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030429,76,57
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030430,74,54
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030501,78,59
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030502,81,63
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030503,66,54
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030504,65,52
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030505,54,49
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030506,63,52
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030507,80,54
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030508,77,63
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030509,66,60
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030510,73,60
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030511,82,64
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030512,72,58
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030513,66,54
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030514,73,49
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030515,74,54
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030516,62,53
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030517,53,49
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030518,55,50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030519,71,45
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030520,74,49
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030521,62,55
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030522,60,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030523,57,54
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030524,67,57
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030525,67,59
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030526,71,57
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030527,62,54
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030528,68,55
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030529,67,55
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030530,80,54
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030531,72,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030601,70,58
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030602,73,53
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030603,65,57
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030604,60,57
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030605,76,59
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030606,80,60
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030607,73,62
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030608,70,62
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030609,80,62
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030610,81,62
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030611,87,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030612,85,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030613,83,70
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030614,88,69
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030615,78,69
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030616,74,63
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030617,65,60
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030618,75,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030619,82,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030620,70,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030621,71,58
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030622,77,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030623,87,65
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030624,90,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030625,92,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030626,93,71
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030627,89,71
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030628,81,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030629,86,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030630,91,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030701,81,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030702,74,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030703,78,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030704,91,69
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030705,94,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030706,92,75
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030707,90,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030708,87,75
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030709,92,74
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030710,78,70
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030711,87,70
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030712,85,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030713,83,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030714,82,69
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030715,84,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030716,90,74
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030717,85,69
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030718,85,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030719,83,71
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030720,85,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030721,91,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030722,88,70
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030723,82,71
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030724,83,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030725,87,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030726,88,70
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030727,91,75
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030728,86,70
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030729,83,70
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030730,78,70
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030731,81,70
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030801,81,75
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030802,84,75
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030803,85,75
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030804,84,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030805,84,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030806,84,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030807,80,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030808,84,72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030809,80,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030810,82,71
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030811,83,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030812,88,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030813,86,75
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030814,92,76
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030815,93,76
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030816,90,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030817,87,69
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030818,85,71
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030819,84,71
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030820,86,71
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030821,89,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030822,94,76
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030823,85,69
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030824,81,64
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030825,90,65
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030826,90,69
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030827,86,70
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030828,87,69
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030829,90,74
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030830,92,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030831,77,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030901,85,70
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030902,84,73
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030903,81,72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030904,77,70
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030905,76,62
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030906,77,58
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030907,78,60
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030908,81,63
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030909,76,62
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030910,75,59
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030911,79,59
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030912,68,62
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030913,82,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030914,77,70
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030915,84,69
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030916,78,63
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030917,78,58
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030918,77,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030919,79,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030920,85,64
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030921,79,66
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030922,80,68
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030923,79,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030924,74,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030925,79,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030926,80,65
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030927,81,65
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030928,72,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030929,67,53
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20030930,66,49
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031001,60,52
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031002,58,43
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031003,59,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031004,69,50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031005,65,48
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031006,68,49
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031007,71,50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031008,75,55
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031009,77,58
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031010,69,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031011,74,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031012,78,55
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031013,73,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031014,67,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031015,64,49
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031016,69,45
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031017,63,50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031018,61,46
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031019,68,47
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031020,66,45
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031021,74,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031022,61,46
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031023,52,41
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031024,58,37
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031025,62,41
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031026,71,60
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031027,65,47
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031028,56,42
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031029,59,46
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031030,65,42
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031031,70,47
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031101,81,51
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031102,77,55
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031103,76,57
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031104,78,57
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031105,81,65
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031106,68,62
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031107,63,52
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031108,53,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031109,46,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031110,50,31
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031111,59,42
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031112,61,53
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031113,63,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031114,51,36
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031115,55,42
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031116,54,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031117,64,47
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031118,58,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031119,70,54
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031120,59,43
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031121,74,40
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031122,66,45
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031123,65,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031124,66,40
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031125,45,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031126,50,36
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031127,56,41
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031128,63,43
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031129,46,34
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031130,50,36
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031201,55,38
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031202,43,31
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031203,38,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031204,39,29
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031205,38,32
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031206,34,29
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031207,37,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031208,42,27
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031209,47,32
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031210,57,34
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031211,58,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031212,45,31
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031213,38,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031214,37,29
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031215,43,34
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031216,51,30
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031217,50,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031218,38,32
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031219,37,30
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031220,40,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031221,44,25
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031222,57,34
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031223,62,43
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031224,56,35
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031225,43,31
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031226,44,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031227,54,35
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031228,52,29
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031229,60,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031230,54,37
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20031231,49,29
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040101,55,35
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040102,50,42
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040103,68,43
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040104,72,46
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040105,49,41
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040106,42,24
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040107,32,20
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040108,35,20
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040109,34,18
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040110,21,8
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040111,32,14
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040112,52,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040113,54,32
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040114,33,25
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040115,36,20
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040116,30,15
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040117,36,21
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040118,39,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040119,31,23
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040120,31,22
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040121,31,19
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040122,49,23
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040123,27,17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040124,28,19
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040125,22,14
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20040126,22,16
